CWE-ID,Description,CVE
178,"Norton Anti-Virus (NAV) allows remote attackers to bypass content filtering via attachments whose Content-Type and Content-Disposition headers are mixed upper and lower case, which is ignored by some mail clients.",CVE-2002-0485
178,"Netscape FastTrack Web server lists files when a lowercase ""get"" command is used instead of an uppercase GET.",CVE-1999-0239
178,"The file extension check in GNUBoard 3.40 and earlier only verifies extensions that contain all lowercase letters, which allows remote attackers to upload arbitrary files via file extensions that include uppercase letters.",CVE-2005-0269
178,"Apache for Apple Mac OS X 10.2.8 and 10.3.6 restricts access to files in a case sensitive manner, but the Apple HFS+ filesystem accesses files in a case insensitive manner, which allows remote attackers to read .DS_Store files and files beginning with "".ht"" using alternate capitalization.",CVE-2004-1083
178,"Novell eDirectory 8.6.2 and 8.7 use case insensitive passwords, which makes it easier for remote attackers to conduct brute force password guessing.",CVE-2002-2119
178,Mbedthis AppWeb HTTP server before 1.1.3 allows remote attackers to bypass access restrictions via a URI with mixed case characters.,CVE-2004-2214
178,"CUPS before 1.1.21rc1 treats a Location directive in cupsd.conf as case sensitive, which allows attackers to bypass intended ACLs via a printer name containing uppercase or lowercase letters that are different from what is specified in the directive.",CVE-2004-2154
178,SQL injection vulnerability in index.asp in pTools allows remote attackers to execute arbitrary SQL commands via the docID parameter. NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,CVE-2005-4509
178,"register.php in Ultimate PHP Board (UPB) 1.0 and 1.0b uses an administrative account Admin with a capital ""A,"" but allows a remote attacker to impersonate the administrator by registering an account name of admin with a lower case ""a.""",CVE-2002-1820
178,"MyServer 0.8.9 and earlier does not properly handle uppercase characters in filename extensions, which allows remote attackers to obtain sensitive information (script source code) via a modified extension, as demonstrated by post.mscgI.",CVE-2007-3365
179,"Product allows remote attackers to view restricted files via an HTTP request containing a ""*"" (wildcard or asterisk) character.",CVE-2002-0433
179,"Product modifies the first two letters of a filename extension after performing a security check, which allows remote attackers to bypass authentication via a filename with a .ats extension instead of a .hts extension.",CVE-2003-0332
179,"Database consumes an extra character when processing a character that cannot be converted, which could remove an escape character from the query and make the application subject to SQL injection attacks.",CVE-2002-0802
179,"Overlaps ""fakechild/../realchild""",CVE-2000-0191
179,"Product checks URI for ""<"" and other literal characters, but does it before hex decoding the URI, so ""%3E"" and other sequences are allowed.",CVE-2004-2363
179,"Directory traversal vulnerability allows remote attackers to read or modify arbitrary files via invalid characters between two . (dot) characters, which are filtered and result in a "".."" sequence.",CVE-2002-0934
179,"Directory traversal vulnerability allows attackers to overwrite arbitrary files via invalid characters between two . (dot) characters, which are filtered and result in a "".."" sequence.",CVE-2003-0282
179,"Pi3Web 2.0.0 allows remote attackers to view restricted files via an HTTP request containing a ""*"" (wildcard or asterisk) character.",CVE-2002-0433
179,"The ISAPI extension in BadBlue 1.7 through 2.2, and possibly earlier versions, modifies the first two letters of a filename extension after performing a security check, which allows remote attackers to bypass authentication via a filename with a .ats extension instead of a .hts extension.",CVE-2003-0332
179,"The multibyte support in PostgreSQL 6.5.x with SQL_ASCII encoding consumes an extra character when processing a character that cannot be converted, which could remove an escape character from the query and make the application subject to SQL injection attacks.",CVE-2002-0802
179,Axis StorPoint CD allows remote attackers to access administrator URLs without authentication via a .. (dot dot) attack.,CVE-2000-0191
179,"Validate-Before-Canonicalize vulnerability in the checkURI function in functions.inc.php in PHPX 3.0 through 3.2.6 allows remote attackers to conduct cross-site scripting (XSS) attacks via hex-encoded tags, which bypass the check for literal ""<"", "">"", ""("", and "")"" characters, as demonstrated using the limit parameter to forums.php and a variety of other vectors.",CVE-2004-2363
179,Directory traversal vulnerability in Jon Hedley AlienForm2 (typically installed as af.cgi or alienform.cgi) allows remote attackers to read or modify arbitrary files via an illegal character in the middle of a .. (dot dot) sequence in the parameters (1) _browser_out or (2) _out_file.,CVE-2002-0934
179,"Directory traversal vulnerability in UnZip 5.50 allows attackers to overwrite arbitrary files via invalid characters between two . (dot) characters, which are filtered and result in a "".."" sequence.",CVE-2003-0282
180,"Product allows remote attackers to view restricted files via an HTTP request containing a ""*"" (wildcard or asterisk) character.",CVE-2002-0433
180,"Product modifies the first two letters of a filename extension after performing a security check, which allows remote attackers to bypass authentication via a filename with a .ats extension instead of a .hts extension.",CVE-2003-0332
180,"Database consumes an extra character when processing a character that cannot be converted, which could remove an escape character from the query and make the application subject to SQL injection attacks.",CVE-2002-0802
180,"Overlaps ""fakechild/../realchild""",CVE-2000-0191
180,"Product checks URI for ""<"" and other literal characters, but does it before hex decoding the URI, so ""%3E"" and other sequences are allowed.",CVE-2004-2363
180,"Pi3Web 2.0.0 allows remote attackers to view restricted files via an HTTP request containing a ""*"" (wildcard or asterisk) character.",CVE-2002-0433
180,"The ISAPI extension in BadBlue 1.7 through 2.2, and possibly earlier versions, modifies the first two letters of a filename extension after performing a security check, which allows remote attackers to bypass authentication via a filename with a .ats extension instead of a .hts extension.",CVE-2003-0332
180,"The multibyte support in PostgreSQL 6.5.x with SQL_ASCII encoding consumes an extra character when processing a character that cannot be converted, which could remove an escape character from the query and make the application subject to SQL injection attacks.",CVE-2002-0802
180,Axis StorPoint CD allows remote attackers to access administrator URLs without authentication via a .. (dot dot) attack.,CVE-2000-0191
180,"Validate-Before-Canonicalize vulnerability in the checkURI function in functions.inc.php in PHPX 3.0 through 3.2.6 allows remote attackers to conduct cross-site scripting (XSS) attacks via hex-encoded tags, which bypass the check for literal ""<"", "">"", ""("", and "")"" characters, as demonstrated using the limit parameter to forums.php and a variety of other vectors.",CVE-2004-2363
181,"Directory traversal vulnerability allows remote attackers to read or modify arbitrary files via invalid characters between two . (dot) characters, which are filtered and result in a "".."" sequence.",CVE-2002-0934
181,"Directory traversal vulnerability allows attackers to overwrite arbitrary files via invalid characters between two . (dot) characters, which are filtered and result in a "".."" sequence.",CVE-2003-0282
181,Directory traversal vulnerability in Jon Hedley AlienForm2 (typically installed as af.cgi or alienform.cgi) allows remote attackers to read or modify arbitrary files via an illegal character in the middle of a .. (dot dot) sequence in the parameters (1) _browser_out or (2) _out_file.,CVE-2002-0934
181,"Directory traversal vulnerability in UnZip 5.50 allows attackers to overwrite arbitrary files via invalid characters between two . (dot) characters, which are filtered and result in a "".."" sequence.",CVE-2003-0282
182,"""/.////"" in pathname collapses to absolute path.",CVE-2004-0815
182,"""/.//..//////././"" is collapsed into ""/.././"" after "".."" and ""//"" sequences are removed.",CVE-2005-3123
182,""".../...//"" collapsed to ""..."" due to removal of ""./"" in web server.",CVE-2002-0325
182,"chain: HTTP server protects against "".."" but allows ""."" variants such as ""////./../.../"". If the server removes ""/.."" sequences, the result would collapse into an unsafe value ""////../"" (CWE-182).",CVE-2002-0784
182,"MFV. Regular expression intended to protect against directory traversal reduces "".../...//"" to ""../"".",CVE-2005-2169
182,XSS protection mechanism strips a <script> sequence that is nested in another <script> sequence.,CVE-2001-1157
182,"The unix_clean_name function in Samba 2.2.x through 2.2.11, and 3.0.x before 3.0.2a, trims certain directory names down to absolute paths, which could allow remote attackers to bypass the specified share restrictions and read, write, or list arbitrary files via ""/.////"" style sequences in pathnames.",CVE-2004-0815
